Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
46003,0,1,1,1,1340,7,0,0,2698,0,3
95982,0,1,1,1,3630,3,0,0,2623,0,3
20529,0,1,1,1,0,0,0,0,2644,0,3
28254,0,3,1,1,17117,19,1050,6,2692,1,1
26101,0,1,1,1,3900,15,3900,15,2222,0,0
50939,0,3,1,1,16453,16,0,0,2753,0,3
35039,0,1,1,1,174,1,0,0,2314,0,3
175501,1000,3,1,1,34318,36,7974,19,2691,0,0
1439,0,1,1,1,80,2,0,0,2684,0,3
214674,0,1,1,1,25688,23,2500,5,2607,1,1
38429,0,1,1,1,1004,2,1004,2,2521,0,3
22865,0,1,1,1,1750,7,0,0,2375,0,3
23033,0,2,1,1,7910,15,0,0,2765,1,3
103172,0,1,1,1,3125,3,0,0,2416,0,3
23448,0,4,1,1,36941,18,700,3,2675,1,1
115161,0,1,1,1,9050,18,3050,15,2417,0,0
58382,0,1,1,1,11327,32,4800,23,2480,1,0
156766,0,3,1,1,23375,27,0,0,2840,0,1
34137,0,1,1,1,335,5,0,0,2593,0,3
17219,0,1,1,1,6167,10,3757,6,2627,1,3
43823,0,1,1,1,500,1,0,0,2717,0,3
63364,0,3,1,1,15415,11,0,0,2560,0,3
18497,0,3,1,1,14138,12,0,0,2643,0,3
23173,0,2,1,1,7843,8,0,0,2565,0,3
51367,0,4,1,1,40004,24,0,0,2434,1,1
34894,0,3,1,1,13955,17,0,0,2447,0,3
7422,0,1,1,1,2229,3,0,0,2653,0,3
16090,0,1,1,1,850,6,850,6,2592,0,3
2784,0,1,1,1,0,0,0,0,2066,0,3
54177,0,3,1,1,45403,15,500,1,2123,1,1
29326,0,2,1,1,23061,7,0,0,2497,1,3
26164,2556,1,1,1,0,0,0,0,2566,0,3
29518,0,1,1,1,2702,12,0,0,2532,0,3
29754,6396,1,1,1,500,1,0,0,2655,0,3
8000,0,1,1,1,0,0,0,0,941,0,3
69788,0,1,1,1,1500,3,1500,3,2705,0,3
38042,0,1,1,1,7658,17,0,0,2606,0,3
23894,0,1,1,1,6000,3,0,0,2705,1,3
110628,0,5,1,1,63759,13,0,0,2654,0,1
10839,0,1,1,1,190,1,190,1,2341,0,3
47513,0,3,1,1,19904,13,0,0,2516,1,1
16321,0,1,1,1,0,0,0,0,2710,0,3
37550,0,1,1,1,0,0,0,0,2579,0,3
37936,0,2,1,1,6211,12,0,0,2719,0,3
38061,0,3,1,1,34227,18,3600,8,2649,1,1
25934,0,1,1,1,370,3,0,0,2565,0,3
54942,0,1,1,1,4200,10,4200,10,2610,0,3
139423,0,4,1,1,54152,25,500,3,2677,1,1
298505,0,5,1,1,130647,32,600,2,2483,1,1
98753,0,1,1,1,1475,5,0,0,2619,1,3
25157,0,1,1,1,830,3,0,0,2732,0,3
24134,0,1,1,1,1250,3,0,0,2390,0,3
6628,0,1,1,1,2125,8,0,0,2539,0,3
14504,0,1,1,1,0,0,0,0,2329,0,3
36665,0,1,1,1,3250,19,0,0,2951,0,3
17481,0,1,1,1,1396,3,0,0,586,0,3
33111,0,1,1,1,0,0,0,0,2461,0,3
89237,0,4,1,2,37668,18,0,0,2533,0,1
93028,0,4,1,1,40887,22,0,0,2507,1,1
89094,0,5,1,1,55865,13,0,0,2404,0,1
11109,0,5,1,1,53627,13,0,0,2623,1,1
14957,0,1,1,1,0,0,0,0,2634,0,3
17823,0,1,1,1,15323,8,0,0,1453,0,3
8485,0,1,1,1,0,0,0,0,2111,0,3
56756,0,3,1,1,10851,14,0,0,2068,0,3
99196,0,4,1,1,28334,16,0,0,2595,0,1
21736,0,1,2,1,6672,10,0,0,2544,0,3
11324,0,3,1,1,11082,11,0,0,2661,1,3
60109,0,1,1,1,2300,6,2300,6,2501,1,3
129887,0,1,1,1,26810,10,810,3,2566,1,3
18150,0,1,1,1,240,2,0,0,2538,0,3
57432,0,2,1,1,13422,19,5100,12,2546,1,0
32659,0,1,1,1,3614,14,0,0,2553,0,3
103203,0,1,1,1,3200,4,200,2,1556,1,3
27122,0,1,1,1,0,0,0,0,2630,0,3
40252,0,1,1,1,1375,4,0,0,2565,0,3
194816,0,1,1,1,20822,25,6647,12,2424,1,0
65460,0,1,1,1,0,0,0,0,2493,0,3
17863,0,1,1,1,0,0,0,0,2028,1,3
28443,0,4,1,1,53065,18,150,1,2462,1,1
15655,0,1,1,1,2807,12,957,4,2476,1,3
38307,0,1,1,1,1500,3,1500,3,2151,0,3
15135,0,3,1,1,13357,14,0,0,2579,1,1
73601,0,2,1,1,12902,36,2000,4,2624,0,1
31489,0,3,1,1,21950,21,0,0,2216,1,1
48852,0,1,1,1,1058,3,0,0,2278,1,3
188883,0,1,1,1,5500,3,0,0,2613,1,3
37212,0,1,1,1,0,0,0,0,2455,0,3
43285,0,1,1,1,745,3,0,0,2436,1,3
10758,0,1,1,1,0,0,0,0,1777,0,3
40926,0,1,1,1,1725,7,0,0,2453,0,3
10915,0,1,1,1,5455,15,0,0,2473,1,3
38580,0,1,1,1,4337,7,0,0,2168,0,3
26650,0,1,1,1,4652,11,4652,11,1958,0,0
25268,888,1,1,1,4566,8,800,3,2126,1,3
9338,0,1,1,1,200,1,200,1,2371,0,3
67070,0,4,1,1,34600,27,2100,10,2416,1,1
19382,0,1,1,1,195,2,0,0,2545,0,3
25205,0,1,1,1,0,0,0,0,2532,0,3
9634,0,1,1,1,9634,5,0,0,2146,0,3
18954,0,1,1,1,550,3,550,3,2465,0,3
41279,0,2,1,1,8682,14,0,0,2241,0,3
56624,0,1,2,1,12311,14,0,0,2491,0,3
11021,0,1,1,1,115,2,0,0,2449,0,3
4096,0,1,1,1,3802,8,0,0,2433,1,3
5199,0,3,1,1,28100,16,0,0,2592,1,1
41072,0,1,1,1,3751,15,0,0,2378,0,3
83623,0,1,1,1,2692,6,900,4,2395,0,3
15920,0,1,1,1,2500,1,0,0,2466,1,3
50674,0,2,1,1,22073,12,0,0,1615,0,3
55461,0,4,1,1,31658,17,500,2,2315,0,1
93264,0,1,1,1,3250,19,0,0,2369,0,3
115154,0,3,1,1,13466,17,500,1,2440,0,3
24920,0,1,1,1,375,3,0,0,2067,0,3
64924,0,1,3,1,14971,13,0,0,1989,0,2
25210,0,1,1,1,14500,5,500,1,2138,0,3
41247,0,1,1,1,0,0,0,0,2407,0,3
5929,0,1,1,1,168,7,0,0,2371,0,3
14457,2288,1,1,1,1875,8,0,0,2409,0,3
29067,0,1,1,1,485,3,250,1,2147,1,3
112164,0,3,1,1,16802,14,0,0,2188,0,3
44764,0,2,1,1,5539,6,0,0,2081,0,3
38997,0,1,1,1,5158,18,0,0,2399,0,3
115215,0,2,1,1,5824,7,0,0,2096,1,3
96714,0,3,1,1,17026,15,0,0,2185,0,3
32988,0,4,1,1,49484,14,0,0,2161,1,1
11552,0,1,1,1,0,0,0,0,481,0,3
38739,0,1,1,1,3050,3,550,2,1976,0,3
142989,0,4,1,1,26210,14,500,1,2340,0,1
1724,0,3,1,1,27305,20,0,0,1784,1,1
56395,0,5,1,1,72905,24,1800,4,2344,1,1
11845,0,1,1,1,625,2,0,0,2334,0,3
46378,4844,1,1,1,2358,5,2358,5,1766,0,3
85071,0,1,1,1,6600,4,0,0,2322,0,3
53543,0,1,1,1,21183,11,563,2,1149,0,3
33834,0,1,1,1,3920,12,0,0,1850,0,3
36839,0,1,1,1,4436,6,0,0,2275,1,3
42042,0,2,1,1,9846,14,0,0,1606,0,3
72027,0,1,1,1,0,0,0,0,2386,0,3
2692,0,1,1,1,800,4,50,1,2447,0,3
17818,0,1,1,1,0,0,0,0,1709,0,3
70927,0,1,1,1,12011,12,1567,8,2096,1,3
57622,0,1,1,1,1250,3,0,0,2337,0,3
323,0,1,1,1,0,0,0,0,1975,0,3
33530,0,1,1,1,0,0,0,0,1777,0,3
16452,0,1,1,1,9181,5,0,0,2108,0,3
287033,0,1,1,1,26161,58,12873,53,2272,1,0
55487,0,3,1,1,23123,19,1150,5,1986,1,1
14648,0,3,1,1,21157,12,0,0,1843,1,3
10621,0,1,1,1,90,3,0,0,2223,0,3
23224,0,1,1,1,1750,7,0,0,2322,0,3
17684,0,1,1,1,93,1,0,0,2012,0,3
2477,0,1,1,1,2319,6,500,1,2137,1,3
44668,0,1,1,1,872,2,0,0,1557,0,3
22461,0,1,1,1,150,1,150,1,2223,0,3
103200,0,1,1,1,500,1,500,1,2062,1,3
74007,0,2,1,1,9259,13,0,0,2181,0,3
22134,0,1,1,1,0,0,0,0,2161,0,3
242062,0,1,1,1,5125,18,0,0,2150,0,3
24683,0,1,1,1,600,2,0,0,2117,0,3
51680,0,4,1,1,54926,65,3088,8,2112,1,0
8819,0,3,1,1,12472,15,0,0,1920,1,3
61545,0,3,1,1,18351,18,0,0,1973,0,3
124837,0,1,1,1,4400,7,1500,5,2053,1,3
50848,0,1,1,1,0,0,0,0,1773,0,3
19661,0,1,1,1,0,0,0,0,2175,0,3
32156,0,2,1,1,23928,29,2150,12,2257,1,0
123055,0,1,1,1,11564,5,1039,2,2209,1,3
63331,0,1,1,1,4200,4,700,2,2060,0,3
9646,0,1,1,1,3445,11,0,0,2140,0,3
16569,0,1,1,1,3204,8,0,0,2120,0,3
194111,0,1,1,1,12350,30,2750,15,1777,1,0
147128,0,5,1,1,59991,47,1065,1,2279,1,1
59177,0,1,1,1,2300,6,700,3,1869,1,3
26693,0,3,1,1,22057,14,0,0,1863,1,1
2912,0,1,1,1,510,1,0,0,2132,0,3
13982,0,1,1,1,500,1,0,0,2117,0,3
14428,0,1,1,1,3475,21,0,0,1599,0,3
21740,0,1,1,1,5625,11,0,0,2048,0,3
8811,0,1,1,1,600,5,0,0,2032,0,3
48256,0,2,1,1,8942,14,0,0,2121,0,3
10994,0,3,1,1,10492,15,0,0,2215,1,3
27320,2788,1,1,1,0,0,0,0,1725,0,3
66614,0,1,1,1,0,0,0,0,1992,0,3
78105,0,2,1,1,49364,14,0,0,2070,0,3
120860,0,1,1,1,2000,1,0,0,1761,0,3
77382,0,1,1,1,4950,13,0,0,2256,0,3
19290,0,1,1,1,0,0,0,0,2331,0,3
50987,0,1,1,1,0,0,0,0,2259,0,3
101290,0,4,1,1,33876,22,500,1,2291,1,1
17377,2178,1,1,1,500,1,0,0,2010,1,3
11711,0,1,1,1,500,1,500,1,1922,0,3
28712,0,1,1,1,1500,3,1500,3,2256,1,3
110839,0,1,1,1,17550,24,7550,23,2272,1,0
65633,0,1,1,1,3100,10,2000,8,1791,0,3
69106,0,1,1,1,17832,10,0,0,2007,0,3
66009,0,1,1,1,0,0,0,0,1603,1,3
16843,0,1,1,1,780,3,0,0,2112,0,3
27071,0,1,1,1,2125,10,0,0,2059,0,3
25807,0,1,1,1,550,3,550,3,1838,0,3
132871,0,1,1,1,300,3,200,2,1719,0,3
24065,589,3,1,1,29586,9,0,0,1045,1,3
92533,0,1,1,1,2220,4,2220,4,1905,0,3
14513,0,1,1,1,50,2,0,0,1710,0,3
162365,0,5,1,1,65029,15,0,0,1948,0,1
4834,0,2,1,1,13441,17,0,0,1851,1,3
21311,3418,1,1,1,2000,9,0,0,1990,0,3
49804,0,1,1,1,0,0,0,0,2157,0,3
135567,0,1,1,1,3650,5,1050,3,1967,0,3
135374,0,3,1,1,23835,22,917,2,2294,0,1
140914,0,1,1,1,0,0,0,0,1791,0,3
6789,0,1,1,1,0,0,0,0,2237,0,3
61893,0,1,1,1,0,0,0,0,2320,0,3
83082,0,1,1,1,16207,13,250,1,2003,1,3
16962,0,1,1,1,0,0,0,0,2206,0,3
85955,0,4,1,1,34197,22,600,2,2046,0,1
22215,0,1,1,1,2375,12,0,0,1857,0,3
105898,0,1,1,1,4444,5,1944,4,2332,0,3
66807,0,3,1,1,23456,14,0,0,1575,0,3
131366,0,1,1,1,1500,2,500,1,1999,0,3
31929,0,1,1,1,3500,3,1000,2,2019,1,3
20540,0,1,1,1,5731,15,500,1,1970,0,3
48131,0,5,1,1,60090,18,0,0,2161,1,1
16346,0,1,1,1,5930,15,0,0,2108,1,3
15540,0,1,1,1,209,3,104,1,1761,0,3
17828,0,4,1,1,35099,14,0,0,2115,1,1
298927,0,5,1,1,69449,27,150,3,2047,0,1
66300,0,1,1,1,4750,6,1150,3,1884,0,3
28446,0,1,1,1,0,0,0,0,1920,0,3
80906,0,3,1,1,23548,15,0,0,2140,0,3
12153,0,1,1,1,1050,9,1050,9,2041,0,3
37569,0,1,1,1,3850,4,250,1,1597,1,3
98151,0,3,1,1,38812,11,500,1,1976,0,3
224852,0,1,1,1,7750,32,750,3,2102,0,3
19881,0,1,1,1,2472,15,0,0,2186,0,3
13490,0,1,1,1,0,0,0,0,2032,1,3
46672,500,3,1,1,22404,22,0,0,2021,0,3
119735,0,3,1,1,22432,17,1000,2,1996,1,1
18317,0,1,1,1,2375,12,0,0,2032,0,3
26334,0,1,1,1,0,0,0,0,2258,0,3
143441,0,5,1,1,58475,27,0,0,2238,0,1
10697,0,1,1,1,1000,8,0,0,2111,0,3
14072,0,3,1,1,20700,16,0,0,1949,1,1
35661,7487,1,1,1,600,3,500,2,1759,1,3
54697,0,1,1,1,1625,6,0,0,1809,0,3
18359,0,1,1,1,0,0,0,0,1748,0,3
47764,0,2,1,1,23122,11,400,1,1872,1,3
51169,4903,3,1,1,13080,13,0,0,1809,0,3
32099,0,3,1,1,10534,6,0,0,1929,0,3
84148,0,1,1,5,84148,7,0,0,1054,0,1
45137,0,1,1,1,2000,1,0,0,1319,1,3
18179,0,1,1,1,5488,3,0,0,1877,1,3
39566,0,2,1,1,23755,18,0,0,1763,0,3
46809,0,1,1,1,125,1,0,0,1878,0,3
41628,0,3,1,1,16771,12,0,0,1818,0,3
20891,0,1,1,1,150,3,0,0,1920,0,3
36513,1692,1,1,1,825,3,725,2,1611,0,3
116923,0,5,1,1,70403,50,0,0,1738,0,1
7879,0,1,1,1,1815,5,0,0,1849,0,3
40091,0,1,1,1,0,0,0,0,1803,0,3
45842,0,1,1,1,8253,15,128,1,1805,1,3
500,0,1,1,1,0,0,0,0,396,0,3
43595,0,1,1,1,4375,14,0,0,1867,0,3
29291,0,4,1,1,31357,32,1950,6,1391,1,1
63392,0,3,1,1,20553,17,0,0,1087,0,3
19578,0,2,1,1,5208,11,0,0,1632,1,3
10926,0,1,1,1,0,0,0,0,1851,0,3
19839,0,4,1,1,36375,15,0,0,1535,1,1
64594,0,2,1,1,9295,14,0,0,1869,0,3
24580,0,1,1,1,255,3,0,0,1926,0,3
20318,0,1,2,1,6990,13,0,0,1956,0,3
24579,0,1,1,1,2100,10,0,0,1967,0,3
71713,0,1,1,1,2135,4,0,0,1845,0,3
73501,0,3,1,1,21014,26,3694,8,1720,0,0
61479,0,1,1,1,6050,4,50,1,1755,0,3
21915,0,1,1,1,1875,8,0,0,1518,0,3
16465,0,1,1,1,16165,5,0,0,1631,0,3
61841,0,1,1,1,48700,49,0,0,1659,1,1
23197,0,1,3,1,10587,13,150,1,1747,0,2
26069,0,1,1,1,0,0,0,0,1278,0,3
5690,0,2,1,1,11612,15,0,0,1549,1,3
1000,0,1,1,1,0,0,0,0,1597,0,3
14052,0,1,1,1,0,0,0,0,1808,0,3
2143,0,1,1,1,0,0,0,0,1672,0,3
18239,0,1,1,1,0,0,0,0,1683,0,3
4892,0,1,1,1,0,0,0,0,1282,0,3
34412,0,3,1,1,14734,13,0,0,1524,1,3
34535,0,1,1,1,2719,12,0,0,1358,0,3
23720,0,1,1,1,4000,3,500,1,1678,1,3
11816,0,1,1,1,0,0,0,0,1596,0,3
11218,0,1,1,1,3850,14,0,0,1604,0,3
12568,0,1,1,1,350,3,0,0,1664,0,3
13188,0,1,1,1,1500,3,1500,3,1955,0,3
39983,0,3,1,1,39983,11,0,0,1569,0,3
28526,0,1,1,1,4167,15,0,0,1360,0,3
68359,0,3,1,1,15803,17,0,0,1293,0,3
22048,0,1,1,1,100,1,0,0,1702,0,3
1866,0,1,1,1,1128,8,0,0,1782,0,3
40408,0,2,1,1,9612,12,0,0,913,0,3
20642,0,1,1,1,4977,13,0,0,1614,0,3
66574,0,1,1,1,2500,6,400,4,1791,0,3
18656,0,1,1,1,4752,11,0,0,968,0,3
57374,1621,1,1,1,2100,5,2100,5,1440,0,3
25898,0,1,1,1,7834,3,0,0,1588,0,3
42481,0,3,1,1,24617,16,0,0,678,0,3
62492,0,1,1,1,3725,11,2600,9,1536,0,3
4431,0,1,1,1,0,0,0,0,1582,0,3
25090,0,4,1,1,25860,9,0,0,1786,1,1
95728,2092,5,1,1,56111,14,0,0,1372,0,1
11631,0,1,1,1,3289,22,0,0,1157,0,3
54039,0,1,1,1,5250,22,1250,10,1709,1,3
5625,0,1,1,1,2350,12,0,0,1270,0,3
22966,0,1,1,1,3950,8,450,6,1443,1,3
5544,0,1,1,1,350,3,0,0,1713,0,3
37171,0,1,1,1,3450,5,950,4,1341,1,3
40425,0,1,1,1,3300,8,1700,5,1753,0,3
9805,0,1,1,1,4403,11,0,0,1559,1,3
29417,0,1,1,1,16011,3,0,0,1582,0,3
37093,0,1,1,1,4250,13,0,0,1810,0,3
21461,0,1,1,1,4010,26,0,0,1509,0,3
21950,0,1,1,1,5739,16,0,0,1668,0,3
14233,0,1,1,1,160,3,0,0,1687,0,3
105737,0,5,1,1,71728,13,0,0,1705,0,1
22551,0,1,1,1,0,0,0,0,1794,0,3
35474,0,1,1,1,15086,6,0,0,1479,0,3
21854,0,1,1,1,500,1,500,1,1100,0,3
50386,0,1,1,1,2750,8,0,0,1721,0,3
28502,0,1,1,1,2375,12,0,0,1732,0,3
238446,1082,4,1,1,37766,28,1550,11,890,1,1
20516,0,1,1,1,3500,20,0,0,1429,0,3
97391,0,1,1,1,26299,8,0,0,1607,0,3
29253,2305,1,1,1,7625,5,0,0,1630,0,3
139982,0,1,1,1,14500,6,0,0,1430,0,3
68192,0,1,1,1,1300,9,1300,9,1640,0,3
21615,0,1,1,1,5043,13,1000,2,1069,0,3
36829,0,4,1,1,42497,19,1001,1,1015,1,1
152178,0,4,1,1,39760,15,248,1,1073,0,1
17397,0,1,1,1,1750,7,0,0,1215,0,3
45006,0,1,1,1,1400,6,300,4,925,0,3
4289,0,1,1,1,2350,4,750,2,1083,0,3
133351,0,5,1,1,84215,43,7000,22,1529,1,0
42093,0,1,1,1,1831,4,0,0,1526,0,3
74331,0,3,1,1,15779,14,0,0,1514,0,3
120462,3649,1,1,1,10500,9,750,2,1503,0,3
14243,0,1,1,1,6654,17,0,0,1487,0,3
6803,0,1,1,1,1644,11,0,0,1296,0,3
8885,0,1,1,1,1500,5,0,0,1386,0,3
38761,0,2,1,1,9015,12,0,0,1533,0,3
5500,0,1,1,1,0,0,0,0,989,0,3
76660,0,3,1,1,38807,24,3341,1,1193,0,1
30463,0,1,1,1,4619,9,0,0,1275,0,3
6914,0,1,1,1,0,0,0,0,812,0,3
67495,0,2,1,1,8620,8,0,0,1302,0,3
15339,0,1,1,1,1375,4,0,0,628,0,3
5745,0,1,1,1,400,4,400,4,1067,0,3
81155,0,4,1,1,49904,41,0,0,1276,0,1
45432,0,3,1,1,12833,15,0,0,1322,0,3
39386,0,1,1,1,18722,7,0,0,1359,0,3
69647,0,4,1,1,45175,20,2250,3,854,1,1
25849,0,1,1,1,0,0,0,0,996,0,3
3625,0,1,1,1,0,0,0,0,1369,0,3
4057,0,1,1,1,23050,11,2550,7,1135,1,3
30273,0,1,1,1,1720,8,0,0,1117,0,3
24750,0,1,1,1,0,0,0,0,968,1,3
12471,0,1,1,1,0,0,0,0,666,0,3
2000,0,1,1,1,0,0,0,0,1479,0,3
2827,0,1,1,1,0,0,0,0,1375,0,3
63121,0,3,1,1,16634,16,150,1,1349,0,3
19694,0,1,1,1,2125,10,0,0,1436,0,3
11571,0,1,1,1,0,0,0,0,1116,0,3
26933,0,1,1,1,750,6,0,0,1299,0,3
1456,0,1,1,1,500,1,0,0,1130,0,3
16188,0,1,1,1,3726,7,300,4,900,1,3
12088,0,4,1,1,27292,17,100,1,1298,1,1
119214,0,1,1,1,19633,23,15533,17,1041,1,0
66956,0,1,1,1,4520,5,1508,1,1342,0,3
4360,0,1,1,1,2000,9,0,0,1355,0,3
7056,0,1,1,1,0,0,0,0,1057,0,3
32934,0,1,1,1,500,1,0,0,858,1,3
6551,0,1,1,1,300,3,300,3,1117,0,3
24915,0,1,1,1,265,3,0,0,1184,0,3
10100,0,1,1,1,4400,12,2900,9,1032,0,3
20691,0,1,1,1,16448,6,0,0,1227,0,3
11676,0,1,1,1,1000,1,0,0,1158,0,3
31504,0,1,1,1,7358,2,0,0,1022,0,3
12093,0,1,1,1,1605,4,0,0,1411,0,3
44353,0,1,1,1,2500,1,0,0,138,0,3
35557,0,1,1,1,350,3,0,0,1135,0,3
38465,0,1,1,1,10550,3,550,2,1580,1,3
3258,0,1,1,1,0,0,0,0,106,0,3
31224,1000,1,1,1,1150,7,650,6,1508,0,3
93191,0,1,1,1,10463,17,3100,7,1539,0,3
20010,0,1,1,1,0,0,0,0,1302,0,3
37866,0,2,1,1,9200,18,0,0,1230,0,3
65664,0,2,1,1,11899,5,0,0,1121,0,3
59967,0,1,1,1,10000,4,0,0,959,1,3
12134,899,4,1,1,57676,25,3064,9,974,1,1
19892,0,1,1,1,3505,13,0,0,1240,0,3
38292,0,1,2,1,12487,13,250,2,531,0,3
68224,0,4,1,1,28916,16,0,0,1258,0,1
103645,7257,1,1,1,3450,3,950,2,1374,0,3
189077,3867,4,1,1,54353,27,100,1,542,0,1
3246,0,1,1,1,0,0,0,0,1401,0,3
33323,0,1,1,1,0,0,0,0,1405,0,3
114719,0,1,1,1,0,0,0,0,1136,1,3
60319,0,3,1,1,22051,19,50,1,817,0,3
25705,0,1,1,1,0,0,0,0,1180,0,3
52475,0,3,1,1,14447,13,0,0,962,0,3
151265,0,5,1,1,61068,13,0,0,1213,0,1
960,0,1,1,1,6000,1,0,0,1262,1,3
17036,0,1,1,1,0,0,0,0,1210,0,3
34458,0,1,1,1,1883,8,0,0,843,0,3
177785,0,5,1,1,77203,15,0,0,1251,1,1
13125,0,1,1,1,550,4,550,4,268,0,3
14494,0,1,1,1,500,1,0,0,575,0,3
13460,0,1,1,1,0,0,0,0,271,0,3
9216,0,1,1,1,340,3,0,0,1466,0,3
22840,0,1,1,1,0,0,0,0,773,0,3
22289,0,3,1,1,18105,34,189,1,1501,1,1
9389,0,1,1,1,4195,5,695,2,1509,1,3
26375,0,1,1,1,7875,38,0,0,1431,0,3
3625,0,1,1,1,2000,9,0,0,1431,0,3
16200,0,1,1,1,5375,28,0,0,1407,0,3
40465,0,1,1,1,6540,28,0,0,1408,0,3
1000,0,1,1,1,375,3,0,0,1382,0,3
4750,0,1,1,1,1875,8,0,0,1416,0,3
74280,0,3,1,1,23735,18,0,0,1425,0,3
1250,0,1,1,1,625,5,0,0,1071,0,3
60014,0,4,1,1,45105,32,500,2,669,0,1
12250,0,1,1,1,4875,32,0,0,1346,0,3
8250,0,1,1,1,3000,17,0,0,915,0,3
15732,0,1,1,1,6875,33,0,0,666,0,3
9300,0,1,1,1,3250,18,0,0,1396,0,3
9500,0,1,1,1,3125,18,0,0,1415,0,3
3750,0,1,1,1,1500,5,0,0,1397,0,3
12350,0,1,1,1,4125,26,0,0,1314,0,3
13623,0,1,1,1,2625,14,0,0,1330,0,3
10824,0,1,1,1,3375,19,0,0,867,0,3
1250,0,1,1,1,1250,3,0,0,679,0,3
17215,0,1,1,1,1750,7,0,0,1423,0,3
16825,0,1,1,1,4250,27,0,0,1431,0,3
2125,0,1,1,1,875,7,0,0,1396,0,3
9175,0,1,1,1,4000,25,0,0,1428,0,3
23717,0,1,1,1,3375,19,0,0,1404,0,3
18750,0,1,1,1,7000,44,0,0,1036,0,3
6125,0,1,1,1,2750,8,0,0,144,0,3
4399,0,1,1,1,750,6,0,0,1369,0,3
10200,0,1,1,1,3625,15,0,0,1408,0,3
49151,0,2,1,1,12931,38,0,0,1423,0,3
9375,0,1,1,1,3250,19,0,0,1410,0,3
8992,0,1,1,1,1250,3,0,0,1417,0,3
13936,0,1,1,1,1625,6,0,0,1418,0,3
5250,0,1,1,1,1875,8,0,0,1418,0,3
5500,0,1,1,1,2875,9,0,0,1428,0,3
29182,0,1,1,1,3517,18,642,2,1404,0,3
7400,0,1,1,1,2600,14,0,0,1394,0,3
4350,0,1,1,1,2100,10,0,0,1409,0,3
6875,0,1,1,1,4625,30,0,0,581,0,3
6000,0,1,1,1,2250,4,0,0,713,0,3
11927,0,1,1,1,4000,15,500,1,1188,0,3
11864,0,1,1,1,2500,13,0,0,1397,0,3
10000,0,1,1,1,3375,19,0,0,1418,0,3
5375,0,1,1,1,1375,11,0,0,1396,0,3
4500,0,1,1,1,1500,5,0,0,1033,0,3
4150,0,1,1,1,375,3,0,0,1424,0,3
9125,0,1,1,1,750,6,0,0,1174,0,3
13301,0,1,1,1,3500,21,0,0,1400,0,3
16504,0,1,1,1,500,4,0,0,1397,0,3
10400,0,1,1,1,1840,10,0,0,1397,0,3
3750,0,1,1,1,1750,7,0,0,1178,0,3
8725,0,1,1,1,5600,14,0,0,1426,0,3
7388,0,1,1,1,3958,15,150,1,446,0,3
16700,0,1,1,1,1500,5,0,0,1269,0,3
11850,0,1,1,1,4475,29,0,0,893,0,3
62705,0,1,1,1,2750,15,0,0,1422,0,3
2125,0,1,1,1,625,5,0,0,1248,0,3
11875,0,1,1,1,3625,22,0,0,1408,0,3
7375,0,1,1,1,2750,13,0,0,714,0,3
54264,0,3,1,1,15178,17,0,0,1397,1,1
49482,0,4,1,1,33147,23,0,0,1255,0,1
48607,0,3,1,1,18284,37,0,0,1339,0,1
3967,0,1,1,1,375,3,0,0,1337,0,3
6250,0,1,1,1,2250,11,0,0,1365,0,3
11572,0,1,1,1,7164,22,0,0,1163,0,3
12000,0,1,1,1,5625,34,0,0,859,0,3
1500,0,1,1,1,500,4,0,0,893,0,3
5875,0,1,1,1,2125,10,0,0,997,0,3
13350,0,1,1,1,3850,24,0,0,1071,0,3
10197,0,1,1,1,3098,10,0,0,723,0,3
3250,0,1,1,1,2125,10,0,0,1117,0,3
12375,0,1,1,1,3875,24,0,0,863,0,3
7625,0,1,1,1,4375,21,0,0,1393,0,3
11875,0,1,1,1,3625,22,0,0,1388,0,3
1625,0,1,1,1,1250,3,0,0,1381,0,3
160114,500,1,1,1,71954,86,30817,53,1373,1,0
4500,0,1,1,1,2250,11,0,0,666,0,3
2625,0,1,1,1,1375,4,0,0,850,0,3
5400,0,1,1,1,1875,8,0,0,1324,0,3
28745,0,1,1,1,10375,43,0,0,1323,0,3
12675,0,1,1,1,4875,25,0,0,1390,0,3
2875,0,1,1,1,1375,4,0,0,1381,0,3
4500,0,1,1,1,2125,10,0,0,1271,0,3
500,0,1,1,1,125,1,0,0,1355,0,3
11361,0,1,1,1,3375,20,0,0,1367,0,3
9794,0,1,1,1,2250,11,0,0,968,0,3
27619,0,4,1,1,83726,68,14050,46,1325,1,0
21842,0,1,1,1,3250,19,0,0,929,0,3
37478,0,1,1,1,5409,4,5409,4,429,0,3
6305,0,1,1,1,0,0,0,0,1031,0,3
13749,0,1,1,1,400,4,400,4,996,0,3
7591,0,1,1,1,0,0,0,0,926,0,3
10508,0,1,1,1,0,0,0,0,309,0,3
74093,0,3,1,1,20055,37,0,0,949,0,1
11692,0,1,1,1,0,0,0,0,95,0,3
1022,0,1,1,1,0,0,0,0,463,0,3
12964,500,1,1,1,450,3,350,2,943,0,3
265,0,1,1,1,6000,1,0,0,1012,1,3
17191,0,1,1,1,2484,6,2484,6,922,0,3
29836,0,1,1,1,16165,3,0,0,815,0,3
22647,0,1,1,1,1136,9,0,0,883,0,3
